"YEAR","MONTH","DATE","SBC_SITE","LOCATION","COUNT","ACTIVITY","NOTES"
2015,8,"2015-08-28","CARP","CARP",0,.,.
2015,8,"2015-08-28","CARP","CARP",0,.,.
2015,9,"2015-09-02","MOHK","MOHK",0,.,.
2015,9,"2015-09-03","AHND","Gaviota",0,.,.
2015,9,"2015-09-03","AQUE","AQUE",0,.,.
2015,8,"2015-08-26","NAPL","NAPL",0,.,.
2015,8,"2015-08-26","NAPL","NAPL",0,.,.
2015,9,"2015-09-04","ABUR","ABUR",0,.,.
2015,9,"2015-09-22","BC 1","BC 1",0,.,.
2015,9,"2015-09-22","BC 2","BC 2",0,.,.
2015,9,"2015-09-22","BC Point","BC Point",0,.,.
2015,9,"2015-09-23","SCTW","Twin E",0,.,.
2015,9,"2015-09-24","CARP","CARP",0,.,.
2015,9,"2015-09-30","ABUR","ABUR",0,.,.
2015,10,"2015-10-05","AHND","Gaviota",0,.,.
2015,10,"2015-10-05","AQUE","AQUE",0,.,.
2015,10,"2015-10-02","MOHK","MOHK",0,.,.
2015,10,"2015-10-12","Fry's 1","Fry's 1",0,.,.
2015,10,"2015-10-12","Fry's 2","Fry's 2",0,.,.
2015,10,"2015-10-12","Fry's 3","Fry's 3",0,.,.
2015,10,"2015-10-12","SCDI","SCDI",0,.,.
2015,10,"2015-10-15","SCDI","SCDI",0,.,.
2015,10,"2015-10-21","MOHK","MOHK",0,.,.
2015,10,"2015-10-21","NAPL","NAPL",0,.,.
2015,10,"2015-10-23","San Miguel","San Miguel",0,.,.
2015,10,"2015-10-26","BC 1","BC 1",0,.,.
2015,11,"2015-11-05","ABUR","ABUR",0,.,.
2015,11,"2015-11-06","SCTW","SCTW",0,.,.
2015,11,"2015-11-09","MOHK","MOHK",0,.,.
2015,11,"2015-11-11","AQUE","AQUE",0,.,.
2015,11,"2015-11-23","CARP","CARP",0,.,.
2015,11,"2015-11-24","AQUE","AQUE",0,.,.
2015,11,"2015-11-17","NAPL","NAPL",0,.,.
2015,11,"2015-11-20","IVEE","IVEE",0,.,.
2015,11,"2015-11-23","MOHK","MOHK",0,.,.
2015,11,"2015-11-30","BULL","BULL",0,.,.
2015,11,"2015-11-30","AHND","ALE",0,.,.
2015,11,"2015-11-30","AHND","AHND",0,.,.
2015,11,"2015-11-30","AQUE","AQUE",0,.,.
2015,12,"2015-12-02","MOHK","MOHK",0,.,.
2015,12,"2015-12-02","ABUR","ABUR",0,.,.
2015,12,"2015-12-02","ABUR","ABUR",0,.,.
2015,12,"2015-12-03","AQUE","AQUE",0,.,.
2015,12,"2015-12-03","NAPL","NAPL",0,.,.
2015,12,"2015-12-03","IVEE","IVEE",0,.,.
2015,11,"2015-11-23","MOHK","MOHK",0,.,.
2015,12,"2015-12-16","Refugio","REFUGIO",0,.,.
2015,12,"2015-12-16","AQUE","AQUE",0,.,.
2015,12,"2015-12-16","IVEE","IVEE",0,.,.
2015,12,"2015-12-16","AHND","AHND",0,.,.
2015,12,"2015-12-17","ABUR","ABUR",0,.,.
2015,12,"2015-12-17","GOLB","GOLB",0,.,.
2015,12,"2015-12-19","MOHK","MICR",0,.,.
2015,12,"2015-12-21","CARP","CARP",0,.,.
2016,1,"2016-01-09","MOHK","MOHK",0,.,.
2016,1,"2016-01-10","ABUR","ABUR",0,.,.
2016,1,"2016-01-11","AHND","Gaviota",0,.,.
2016,1,"2016-01-11","AQUE","AQUE",0,.,.
2016,1,"2016-01-21","NAPL","NAPL",0,.,.
2016,1,"2016-01-26","GOLB","GOLB",0,.,.
2016,1,"2016-01-27","GOLB","GOLB",0,.,.
2016,1,"2016-01-27","NAPL","NAPL",0,.,.
2016,2,"2016-02-07","MOHK","MOHK",0,.,.
2016,2,"2016-02-07","ABUR","ABUR",0,.,.
2016,2,"2016-02-09","AQUE","AQUE",0,.,.
2016,2,"2016-02-11","MOHK","MOHK",0,.,.
2016,2,"2016-02-11","NAPL","NAPL",0,.,.
2016,2,"2016-02-12","CARP","CARP",0,.,.
2016,2,"2016-02-17","MOHK","MOHK",0,.,.
2016,2,"2016-02-18","IVEE","IVEE",0,.,.
2016,2,"2016-02-19","NAPL","NAPL",0,.,.
2016,2,"2016-02-22","CARP","CARP",0,.,.
2016,2,"2016-02-22","MOHK","MOHK",0,.,.
2016,2,"2016-02-23","AQUE","AQUE",1,"FLOATING",.
2016,3,"2016-03-03","AQUE","TR8",0,.,.
2016,3,"2016-03-03","AHND","ALE",0,.,.
2016,3,"2016-03-04","AHND","ALE",0,.,.
2016,3,"2016-03-04","AQUE","AQUE",0,.,.
2016,3,"2016-03-10","MOHK","MOHK",0,.,.
2016,3,"2016-03-10","ABUR","ABUR",0,.,.
2016,3,"2016-03-17","CARP","CARP",0,.,.
2016,3,"2016-03-28","NAPL","NAPL",0,.,.
2016,3,"2016-03-28","IVEE","IVEE",0,.,.
2016,3,"2016-03-30","CARP","CARP",0,.,.
2016,3,"2016-03-30","MOHK","MOHK",0,.,.
2016,4,"2016-04-05","AQUE","AQUE",1,"FLOATING",.
2016,4,"2016-04-07","MOHK","TR6",0,.,.
2016,4,"2016-04-07","ABUR","ABUR",0,.,.
2016,4,"2016-04-12","MOHK","MOHK",0,.,.
2016,4,"2016-04-21","NAPL","NAPL",0,.,.
2016,5,"2016-05-03","MOHK","MOHK",0,.,.
2016,5,"2016-05-05","AQUE","AQUE",0,.,.
2016,5,"2016-05-05","AQUE","AQUE",0,.,.
2016,5,"2016-05-12","MOHK","MOHK",0,.,.
2016,5,"2016-05-16","IVEE","IVEE",0,.,.
2016,5,"2016-05-17","NAPL","NAPL",0,.,.
2016,5,"2016-05-18","CARP","CARP",0,.,.
2016,5,"2016-05-19","AQUE","AQUE",0,.,.
2016,5,"2016-05-31","MOHK","MOHK",0,.,.
2016,5,"2016-05-31","ABUR","ABUR",0,.,.
2016,6,"2016-06-07","AQUE","AQUE",0,.,.
2016,6,"2016-06-09","MOHK","MOHK",0,.,.
2016,6,"2016-06-08","ALE","ALEGRIA",0,.,.
2016,6,"2016-06-16","NAPL","NAPL",0,.,.
2016,6,"2016-06-16","CARP","CARP",0,.,.
2016,6,"2016-06-16","MOHK","MOHK",0,.,.
2016,6,"2016-06-21","ALE","ALEGRIA",0,.,.
2016,6,"2016-06-21","AHND","AHND",0,.,.
2016,6,"2016-06-21","AQUE","AQUE",0,.,.
2016,6,"2016-06-21","Refugio","REFUGIO",0,.,.
2016,6,"2016-06-23","IVEE","IVEE",0,.,.
2016,6,"2016-06-23","GOLB","GOLB",0,.,.
2016,6,"2016-06-23","ABUR","ABUR",0,.,.
2016,6,"2016-06-28","ABUR","ABUR",0,.,.
2016,6,"2016-06-28","MOHK","MOHK",0,.,.
2016,6,"2016-06-28","MICR","MICR",0,.,.
2016,6,"2016-06-29","MOHK","MOHK",0,.,.
2016,7,"2016-07-07","MOHK","MOHK",0,.,.
2016,7,"2016-07-08","ABUR","ABUR",0,.,.
2016,7,"2016-07-11","AQUE","AQUE",0,.,.
2016,7,"2016-07-11","NAPL","NAPL",0,.,.
2016,7,"2016-07-12","CARP","CARP",0,.,.
2016,7,"2016-07-18","IVEE","IVEE",0,.,.
2016,7,"2016-07-18","IVEE","IVEE",0,.,.
2016,7,"2016-07-18","GOLB","GOLB",0,.,.
2016,7,"2016-07-18","IVEE","IVEE",0,.,.
2016,7,"2016-07-19","ABUR","ABUR",0,.,.
2016,7,"2016-07-19","IVEE","IVEE",0,.,.
2016,7,"2016-07-19","CARP","CARP",0,.,.
2016,7,"2016-07-22","MOHK","MOHK",0,.,.
2016,7,"2016-07-26","NAPL","NAPL",0,.,.
2016,7,"2016-07-26","NAPL","NAPL",0,.,.
2016,7,"2016-07-27","IVEE","IVEE",0,.,.
2016,7,"2016-07-25","BULL","BULL",0,.,.
2016,7,"2016-07-25","AHND","AHND",0,.,.
2016,7,"2016-07-25","BULL","BULL",0,.,.
2016,7,"2016-07-22","CARP","CARP",0,.,.
2016,7,"2016-07-21","AQUE","AQUE",0,.,.
2016,7,"2016-07-21","AQUE","AQUE",0,.,.
2016,7,"2016-07-20","SCDI","SCDI",0,.,.
2016,7,"2016-07-20","SCTW","Twin W",0,.,.
2016,8,"2016-08-01","MOHK","MOHK",0,.,.
2016,8,"2016-08-02","MOHK","MOHK",0,.,.
2016,8,"2016-08-04","ABUR","ABUR",0,.,.
2016,8,"2016-08-08","AQUE","AQUE",0,.,.
2016,8,"2016-08-09","MOHK","MOHK",0,.,.
2016,8,"2016-08-15","CARP","CARP",0,.,.
2016,8,"2016-08-16","NAPL","NAPL",0,.,.
2016,8,"2016-08-17","MOHK","MOHK",0,.,.
2016,8,"2016-08-18","IVEE","IVEE",0,.,.
2016,8,"2016-08-19","AQUE","AQUE",0,.,.
2016,8,"2016-08-22","IVEE","IVEE",0,.,.
2016,8,"2016-08-22","IVEE","IVEE",0,.,.
2016,8,"2016-08-23","NAPL","NAPL",0,.,.
2016,8,"2016-08-23","NAPL","NAPL",0,.,.
2016,8,"2016-08-24","AQUE","AQUE",0,.,.
2016,8,"2016-08-24","AQUE","AQUE",0,.,.
2016,8,"2016-08-25","CARP","CARP",0,.,.
2016,8,"2016-08-25","CARP","CARP",0,.,.
2016,8,"2016-08-26","MOHK","MOHK",0,.,.
2016,8,"2016-08-31","CARP","CARP",0,.,.
2016,9,"2016-09-08","CARP","CARP",0,.,.
2016,9,"2016-09-08","MOHK","MOHK",0,.,.
2016,9,"2016-09-08","ABUR","ABUR",0,.,.
2016,9,"2016-09-01","MOHK","MOHK",0,.,.
2016,9,"2016-09-07","AQUE","AQUE",0,.,.
2016,9,"2016-09-09","ALE","ALEGRIA",0,.,.
2016,9,"2016-09-09","Gaviota","Gaviota",0,.,.
2016,9,"2016-09-09","AQUE","AQUE",0,.,.
2016,9,"2016-09-09","NAPL","NAPL",0,.,.
2016,9,"2016-09-20","MOHK","MOHK",0,.,.
2016,9,"2016-09-22","MOHK","MOHK",0,.,.
2016,9,"2016-09-27","MOHK","MOHK",0,.,.
2016,9,"2016-09-29","MOHK","MOHK",0,.,.
2016,10,"2016-10-03","CARP","CARP",0,.,.
2016,10,"2016-10-04","AQUE","AQUE",0,.,.
2016,10,"2016-10-06","MOHK","MOHK",0,.,.
2016,10,"2016-10-18","IVEE","IVEE",0,.,.
2016,10,"2016-10-20","CARP","CARP",0,.,.
2016,10,"2016-10-27","MOHK","MOHK",0,.,.
2016,11,"2016-11-01","MOHK","MOHK",0,.,.
2016,11,"2016-11-03","ABUR","ABUR",0,.,.
2016,11,"2016-11-03","MOHK","MOHK",0,.,.
2016,11,"2016-11-04","AQUE","AQUE",0,.,.
2016,11,"2016-11-08","CARP","CARP",0,.,.
2016,11,"2016-11-14","IVEE","IVEE",0,.,.
2016,11,"2016-11-14","NAPL","NAPL",0,.,.
2016,11,"2016-11-14","MOHK","MOHK",0,.,.
2016,11,"2016-11-15","CARP","CARP",0,.,.
2016,11,"2016-11-16","AQUE","AQUE",0,.,.
2016,11,"2016-11-16","NAPL","NAPL",0,.,.
2016,11,"2016-11-17","IVEE","IVEE",0,.,.
2016,11,"2016-11-17","GOLB","GOLB",0,.,.
2016,11,"2016-11-18","IVEE","IVEE",0,.,.
2016,12,"2016-12-02","ABUR","ABUR",0,.,.
2016,12,"2016-12-01","CARP","CARP",0,.,.
2016,12,"2016-12-06","NAPL","NAPL",0,.,.
2016,12,"2016-12-07","AQUE","AQUE",0,.,.
2016,12,"2016-12-07","NAPL","NAPL",0,.,.
2016,12,"2016-12-08","MOHK","MOHK",0,.,.
2017,1,"2017-01-10","AQUE","AQUE",0,.,.
2017,1,"2017-01-13","CARP","CARP",0,.,.
2016,12,"2016-12-13","CARP","CARP",0,.,.
2016,12,"2016-12-19","MOHK","MOHK",0,.,.
2016,12,"2016-12-21","BULL","BULL",0,.,.
2017,1,"2017-01-04","ABUR","ABUR",0,.,.
2017,1,"2017-01-04","MOHK","MOHK",0,.,.
2017,2,"2017-02-01","MOHK","MOHK",0,.,.
2017,2,"2017-02-01","AQUE","AQUE",0,.,.
2017,2,"2017-02-15","CARP","CARP",0,.,.
2017,2,"2017-02-14","NAPL","NAPL",0,.,.
2017,1,"2017-01-30","CARP","CARP",0,.,.
2017,2,"2017-02-09","ABUR","ABUR",0,.,.
2017,2,"2017-02-13","MOHK","MOHK",0,.,.
2017,2,"2017-02-13","MOHK","MOHK",0,.,.
2017,2,"2017-02-28","MOHK","MOHK",0,.,.
2017,3,"2017-03-02","AQUE","AQUE",0,.,.
2017,3,"2017-03-02","AQUE","AQUE",0,.,.
2017,3,"2017-03-06","NAPL","NAPL",0,.,.
2017,3,"2017-03-07","MOHK","MOHK",0,.,.
2017,3,"2017-03-10","AQUE","AQUE",0,.,.
2017,3,"2017-03-13","AQUE","AQUE",0,.,.
2017,3,"2017-03-14","GOLB","GOLB",0,.,.
2017,3,"2017-03-16","SCDI","SCDI",0,.,.
2017,3,"2017-03-16","SCTW","SCTW",0,.,.
2017,3,"2017-03-22","MOHK","MICR",0,.,.
2014,2,"2014-02-05","AQUE","AQUE",1,.,.
2016,1,"2016-01-12","AQUE","AQUE",1,.,.
2016,12,"2016-12-07","AQUE","AQUE",1,.,.
2017,3,"2017-03-22","MOHK","MOHK",0,.,.
2017,4,"2017-04-04","AHND","ALE",0,.,.
2017,4,"2017-04-04","AQUE","AQUE",0,.,.
2017,4,"2017-04-11","MOHK","MOHK",0,.,.
2017,4,"2017-04-13","CARP","CARP",0,.,.
2017,4,"2017-04-13","MOHK","MOHK",0,.,.
2017,4,"2017-04-07","ABUR","ABUR",0,.,.
2017,4,"2017-04-18","AQUE","AQUE",0,.,.
2017,4,"2017-04-18","NAPL","NAPL",0,.,.
2017,4,"2017-04-19","MOHK","MOHK",0,.,.
2017,4,"2017-04-19","GOLB","GOLB",0,.,.
2017,5,"2017-05-02","CARP","CARP",0,.,.
2017,5,"2017-05-03","MOHK","MOHK",0,.,.
2017,5,"2017-05-04","GOLB","Gaviota",0,.,.
2017,5,"2017-05-04","AQUE","AQUE",0,.,.
2017,5,"2017-05-09","GOLB","Gaviota",0,.,.
2017,5,"2017-05-09","NAPL","NAPL",0,.,.
2017,5,"2017-05-15","IVEE","IVEE",0,.,.
2017,5,"2017-05-15","IVEE","IVEE",0,.,.
2017,5,"2017-05-15","IVEE","IVEE",0,.,.
2017,5,"2017-05-15","GOLB","GOLB",0,.,.
2017,5,"2017-05-15","GOLB","GOLB",0,.,.
2017,5,"2017-05-16","NAPL","NAPL",0,.,.
2017,5,"2017-05-17","MOHK","MOHK",0,.,.
2017,5,"2017-05-18","AQUE","AQUE",0,.,.
2017,5,"2017-05-19","CARP","CARP",0,.,.
2017,5,"2017-05-23","MOHK","MOHK",0,.,.
2017,6,"2017-06-01","MOHK","MOHK",0,.,.
2017,6,"2017-06-01","ABUR","ABUR",0,.,.
2017,6,"2017-06-02","MOHK","MOHK",0,.,.
2017,6,"2017-06-05","AHND","AHND",0,.,.
2017,6,"2017-06-05","AQUE","AQUE",0,.,.
2017,6,"2017-06-05","IVEE","IVEE",0,.,.
2017,6,"2017-06-05","Refugio","REFUGIO",0,.,.
2017,6,"2017-06-06","AQUE","AQUE",0,.,.
2017,6,"2017-06-15","GOLB","GOLB",0,.,.
2017,6,"2017-06-26","BULL","BULL",0,.,.
2017,6,"2017-06-26","AHND","Gaviota",0,.,.
2017,6,"2017-06-26","AQUE","AQUE",0,.,.
2017,6,"2017-06-30","ABUR","ABUR",0,.,.
2017,6,"2017-06-30","MOHK","MOHK",0,.,.
2017,7,"2017-07-06","NAPL","NAPL",0,.,.
2017,7,"2017-07-07","ABUR","ABUR",0,.,.
2017,7,"2017-07-07","MOHK","MOHK",0,.,.
2017,7,"2017-07-11","AQUE","AQUE",0,.,.
2017,7,"2017-07-11","NAPL","NAPL",0,.,.
2017,7,"2017-07-14","BULL","BULL",0,.,.
2017,7,"2017-07-14","AHND","ALE",0,.,.
2017,7,"2017-07-17","ABUR","ABUR",0,.,.
2017,7,"2017-07-17","MOHK","MOHK",0,.,.
2017,7,"2017-07-17","ABUR","ABUR",0,.,.
2017,7,"2017-07-18","SCDI","SCDI",0,.,.
2017,7,"2017-07-18","SCTW","SCTW",0,.,.
2017,7,"2017-07-19","CARP","CARP",0,.,.
2017,7,"2017-07-19","CARP","CARP",0,.,.
2017,7,"2017-07-20","IVEE","IVEE",0,.,.
2017,7,"2017-07-20","IVEE","IVEE",0,.,.
2017,7,"2017-07-21","AQUE","AQUE",0,.,.
2017,7,"2017-07-21","AQUE","AQUE",0,.,.
2017,7,"2017-07-21","IVEE","IVEE",0,.,.
2017,7,"2017-07-24","NAPL","NAPL",0,.,.
2017,7,"2017-07-24","NAPL","NAPL",0,.,.
2017,7,"2017-07-25","BULL","BULL",0,.,.
2017,7,"2017-07-25","AHND","AHND",0,.,.
2017,7,"2017-07-25","NAPL","NAPL",0,.,.
2017,7,"2017-07-25","BULL","BULL",0,.,.
2017,7,"2017-07-25","AHND","AHND",0,.,.
2017,8,"2017-08-01","MOHK","MOHK",0,.,.
2017,8,"2017-08-03","AQUE","AQUE",0,.,.
2017,8,"2017-08-10","CARP","CARP",0,.,.
2017,8,"2017-08-10","MOHK","MICR",0,.,.
2017,8,"2017-08-11","MOHK","MOHK",0,.,.
2017,8,"2017-08-11","ABUR","ABUR",0,.,.
2017,8,"2017-08-14","NAPL","NAPL",0,.,.
2017,8,"2017-08-15","IVEE","IVEE",0,.,.
2017,8,"2017-08-15","GOLB","GOLB",0,.,.
2017,8,"2017-08-16","AQUE","AQUE",0,.,.
2017,8,"2017-08-17","GOLB","GOLB",0,.,.
2017,8,"2017-08-21","AQUE","AQUE",0,.,.
2017,8,"2017-08-21","AQUE","AQUE",0,.,.
2017,8,"2017-08-22","IVEE","IVEE",0,.,.
2017,8,"2017-08-22","IVEE","IVEE",0,.,.
2017,8,"2017-08-22","NAPL","NAPL",0,.,.
2017,8,"2017-08-23","NAPL","NAPL",0,.,.
2017,8,"2017-08-23","NAPL","NAPL",0,.,.
2017,8,"2017-08-23","GOLB","GOLB",0,.,.
2017,8,"2017-08-24","CARP","CARP",0,.,.
2017,8,"2017-08-24","CARP","CARP",0,.,.
2017,8,"2017-08-25","MOHK","MOHK",0,.,.
2017,8,"2017-08-25","CARP","CARP",0,.,.
2017,8,"2017-08-29","MOHK","MOHK",0,.,.
2017,8,"2017-08-29","CARP","CARP",0,.,.
2017,8,"2017-08-31","NAPL","NAPL",0,.,.
2017,8,"2017-08-31","GOLB","GOLB",0,.,.
2017,9,"2017-09-06","AQUE","AQUE",0,.,.
2017,9,"2017-09-06","NAPL","NAPL",0,.,.
2017,9,"2017-09-07","MOHK","MOHK",0,.,.
2017,9,"2017-09-07","ABUR","ABUR",0,.,.
2017,9,"2017-09-12","NAPL","NAPL",0,.,.
2017,9,"2017-09-12","MOHK","MOHK",0,.,.
2017,9,"2017-09-20","GOLB","GOLB",0,.,.
2017,9,"2017-09-20","AQUE","AQUE",0,.,.
2017,9,"2017-09-20","IVEE","IVEE",0,.,.
2017,9,"2017-09-20","MOHK","MOHK",0,.,.
2017,10,"2017-10-02","AQUE","AQUE",0,.,.
2017,10,"2017-10-03","MOHK","MOHK",0,.,.
2017,10,"2017-10-05","AQUE","AQUE",0,.,.
2017,10,"2017-10-05","GOLB","GOLB",0,.,.
2017,10,"2017-10-18","NAPL","NAPL",0,.,.
2017,10,"2017-10-24","MOHK","MOHK",0,.,.
2017,10,"2017-10-27","NAPL","NAPL",0,.,.
2017,10,"2017-10-27","MOHK","MOHK",0,.,.
2017,11,"2017-11-02","AHND","ALE",0,.,.
2017,11,"2017-11-02","AQUE","AQUE",0,.,.
2017,11,"2017-11-03","MOHK","MOHK",0,.,.
2017,11,"2017-11-03","MOHK","MOHK",0,.,.
2017,11,"2017-11-03","ABUR","ABUR",0,.,.
2017,11,"2017-11-14","MOHK","MOHK",0,.,.
2017,11,"2017-11-14","MOHK","MOHK",0,.,.
2017,11,"2017-11-15","AQUE","AQUE",1,"FLOATING",.
2017,11,"2017-11-16","NAPL","NAPL",0,.,.
2017,11,"2017-11-16","IVEE","IVEE",0,.,.
2017,11,"2017-11-20","MOHK","MOHK",0,.,.
2017,11,"2017-11-20","CARP","CARP",0,.,.
2017,12,"2017-12-01","CARP","CARP",0,.,.
2017,12,"2017-12-06","AQUE","AQUE",0,.,.
2017,12,"2017-12-07","MOHK","MOHK",0,.,.
2017,12,"2017-12-07","ABUR","ABUR",0,.,.
2017,12,"2017-12-13","Leo Carillo","Leo Carillo",0,.,.
2017,12,"2017-12-18","AQUE","AQUE TR 6",1,"Rafting",.
2017,12,"2017-12-18","NAPL","NAPL",0,.,.
2017,12,"2017-12-18","GOLB","GOLB",0,.,.
2017,12,"2017-12-18","ABUR","ABUR",0,.,.
2017,12,"2017-12-18","CARP","CARP",0,.,.
2017,12,"2017-12-19","BULL","BULL",1,"Rafting",.
2017,12,"2017-12-19","AHND","AHND",0,.,.
2017,12,"2017-12-19","NAPL","NAPL",0,.,.
2017,12,"2017-12-19","MOHK","MOHK",0,.,.
2018,1,"2018-01-23","AQUE","AQUE",0,.,.
2018,1,"2018-01-24","MOHK","MOHK",0,.,.
2018,1,"2018-01-24","SCDI","SCDI",0,.,.
2018,1,"2018-01-24","SCTW","Twin W",0,.,.
2018,1,"2018-01-25","IVEE","IVEE",0,.,.
2018,1,"2018-01-25","ABUR","ABUR",0,.,.
2018,2,"2018-02-01","Leo Carillo","Leo Carillo",0,.,.
2018,2,"2018-02-05","Leo Carillo","Leo Carillo",0,.,.
2018,2,"2018-02-06","NAPL","NAPL",0,.,.
2018,2,"2018-02-12","IVEE","IVEE",0,.,.
2018,2,"2018-02-15","AQUE","AQUE",0,.,.
2018,2,"2018-02-15","AHND","ALE",0,.,.
2018,2,"2018-02-16","ABUR","ABUR",0,.,.
2018,2,"2018-02-16","MOHK","MOHK",0,.,.
2018,2,"2018-02-20","CARP","CARP",0,.,.
2018,2,"2018-02-21","NAPL","NAPL",0,.,.
2018,2,"2018-02-22","MOHK","MOHK",0,.,.
2018,2,"2018-02-28","AQUE","AQUE",0,.,.
2018,3,"2018-03-07","MOHK","MOHK",0,.,.
2018,3,"2018-03-07","ABUR","ABUR",0,.,.
2018,3,"2018-03-08","CARP","CARP",0,.,.
2018,3,"2018-03-12","AQUE","AQUE",0,.,.
2018,4,"2018-04-03","MOHK","MOHK",0,.,.
2018,4,"2018-04-03","MOHK","MOHK",0,.,.
2018,4,"2018-04-05","ABUR","ABUR",0,.,.
2018,4,"2018-04-06","AQUE","AQUE",0,.,.
2018,4,"2018-04-06","NAPL","NAPL",0,.,.
2018,4,"2018-04-11","CARP","CARP",0,.,.
2018,4,"2018-04-23","GOLB","GOLB",0,.,.
2018,4,"2018-04-24","AQUE","AQUE",3,"Rafting",.
2018,4,"2018-04-24","NAPL","NAPL",0,.,.
2018,4,"2018-04-25","IVEE","IVEE",2,.,.
2018,4,"2018-04-25","IVEE","IVEE",0,.,.
2018,4,"2018-04-25","NAPL","NAPL",0,.,.
2018,5,"2018-05-02","AQUE","AQUE",0,.,.
2018,5,"2018-05-04","MOHK","MOHK",0,.,.
2018,5,"2018-05-10","AQUE","AQUE",1,"FLOATING",.
2018,5,"2018-05-10","AQUE","AQUE",0,.,.
2018,5,"2018-05-11","NAPL","NAPL",0,.,.
2018,5,"2018-05-15","MOHK","MOHK",0,.,.
2018,5,"2018-05-16","NAPL","NAPL",0,.,.
2018,5,"2018-05-22","CARP","CARP",0,.,.
2018,5,"2018-05-23","AQUE","AQUE",0,.,.
2018,5,"2018-05-24","AQUE","AQUE",0,.,.
2018,6,"2018-06-04","MOHK","MOHK",0,.,.
2018,6,"2018-06-04","ABUR","ABUR",0,.,.
2018,6,"2018-06-06","AQUE","AQUE",0,.,.
2018,6,"2018-06-08","NAPL","NAPL, TR3",1,"FLOATING",.
2018,6,"2018-06-08","AQUE","AQUE",0,.,.
2018,6,"2018-06-11","CARP","CARP",0,.,.
2018,6,"2018-06-12","AQUE","AQUE",0,.,.
2018,6,"2018-06-20","CARP","CARP",0,.,.
2018,6,"2018-06-21","NAPL","NAPL",0,.,.
2018,6,"2018-06-22","AQUE","AQUE",0,.,.
2018,6,"2018-06-26","NAPL","NAPL",0,.,.
2018,6,"2018-06-26","GOLB","GOLB",0,.,.
2018,6,"2018-06-27","IVEE","IVEE",0,.,.
2018,7,"2018-07-05","MOHK","MOHK",0,.,.
2018,7,"2018-07-06","ABUR","ABUR",0,.,.
2018,7,"2018-07-10","AQUE","AQUE",0,.,.
2018,7,"2018-07-10","GOLB","GOLB",0,.,.
2018,7,"2018-07-11","BULL","BULL",0,.,.
2018,7,"2018-07-11","AHND","AHND",0,.,.
2018,7,"2018-07-12","SCTW","Twin W",0,.,.
2018,7,"2018-07-12","SCDI","SCDI",0,.,.
2018,7,"2018-07-16","NAPL","NAPL",0,.,.
2018,7,"2018-07-16","NAPL","NAPL",0,.,.
2018,7,"2018-07-17","ABUR","ABUR",0,.,.
2018,7,"2018-07-17","GOLB","GOLB",0,.,.
2018,7,"2018-07-17","MOHK","MOHK",0,.,.
2018,7,"2018-07-18","CARP","CARP",0,.,.
2018,7,"2018-07-18","CARP","CARP",0,.,.
2018,7,"2018-07-19","SCTW","Twin W",0,.,.
2018,7,"2018-07-19","SCDI","SCDI",0,.,.
2018,7,"2018-07-20","IVEE","IVEE",0,.,.
2018,7,"2018-07-20","IVEE","IVEE",0,.,.
2018,7,"2018-07-23","AQUE","AQUE",0,.,.
2018,7,"2018-07-23","BULL","BULL",0,.,.
2018,7,"2018-07-23","AQUE","AQUE",0,.,.
2018,7,"2018-07-23","AHND","AHND",0,.,.
2018,7,"2018-07-31","AQUE","AQUE",0,.,.
2018,8,"2018-08-02","BULL","BULL",0,.,.
2018,8,"2018-08-03","MOHK","MOHK",0,.,.
2018,8,"2018-08-03","ABUR","ABUR",0,.,.
2018,8,"2018-08-06","AQUE","AQUE",0,.,.
2018,8,"2018-08-09","IVEE","IVEE",0,.,.
2018,8,"2018-08-13","NAPL","NAPL",0,.,.
2018,8,"2018-08-14","CARP","CARP",0,.,.
