"YEAR","MONTH","DATE","SBC_SITE","LOCATION","COUNT","ACTIVITY","NOTES"
2018,8,"2018-08-14","MOHK","MICR",0,.,.
2018,8,"2018-08-15","MOHK","MOHK",0,.,.
2018,8,"2018-08-15","ABUR","ABUR",0,.,.
2018,8,"2018-08-15","GOLB","GOLB",0,.,.
2018,8,"2018-08-16","AQUE","AQUE",0,.,.
2018,8,"2018-08-20","AQUE","AQUE",0,.,.
2018,8,"2018-08-20","AQUE","AQUE",0,.,.
2018,8,"2018-08-21","IVEE","IVEE",0,.,.
2018,8,"2018-08-21","IVEE","IVEE",0,.,.
2018,8,"2018-08-21","GOLB","GOLB",0,.,.
2018,8,"2018-08-22","CARP","CARP",0,.,.
2018,8,"2018-08-22","CARP","CARP",0,.,.
2018,8,"2018-08-22","MOHK","MOHK",0,.,.
2018,8,"2018-08-23","NAPL","NAPL",0,.,.
2018,8,"2018-08-23","NAPL","NAPL",0,.,.
2018,8,"2018-08-24","IVEE","IVEE",0,.,.
2018,8,"2018-08-24","MOHK","MOHK",0,.,.
2018,9,"2018-09-06","AQUE","AQUE",0,.,.
2018,9,"2018-09-07","ABUR","ABUR",0,.,.
2018,9,"2018-09-07","MOHK","MOHK",0,.,.
2018,9,"2018-09-10","GOLB","Hope Ranch",0,.,.
2018,9,"2018-09-10","GOLB","MESA",0,.,.
2018,9,"2018-09-11","GOLB","GOLB",0,.,.
2018,9,"2018-09-12","IVEE","IVEE",0,.,.
2018,9,"2018-09-13","AHND","ALE",0,.,.
2018,9,"2018-09-13","GOLB","MESA",0,.,.
2018,9,"2018-09-21","AQUE","AQUE",0,.,.
2018,9,"2018-09-24","IVEE","IVEE",0,.,.
2018,9,"2018-09-24","IVEE","Ellwood",0,.,.
2018,9,"2018-09-25","IVEE","Ellwood",0,.,.
2018,9,"2018-09-25","MOHK","MOHK",0,.,.
2018,9,"2018-09-27","CARP","CARP",0,.,.
2018,10,"2018-10-04","ABUR","ABUR",0,.,.
2018,10,"2018-10-04","MOHK","MOHK",0,.,.
2018,10,"2018-10-04","MOHK","MOHK",0,.,.
2018,10,"2018-10-05","AQUE","AQUE",0,.,.
2018,10,"2018-10-05","AQUE","AQUE",0,.,.
2018,10,"2018-10-11","NAPL","NAPL",0,.,.
2018,10,"2018-10-11","IVEE","IVEE",0,.,.
2018,10,"2018-10-17","AQUE","AQUE",0,.,.
2018,10,"2018-10-17","NAPL","NAPL",0,.,.
2018,10,"2018-10-18","IVEE","Ellwood",0,.,.
2018,10,"2018-10-24","Refugio","REFUGIO",0,.,.
2018,10,"2018-10-29","MOHK","MOHK",0,.,.
2018,10,"2018-10-31","GOLB","GOLB",0,.,.
2018,11,"2018-11-01","AQUE","AQUE",0,.,.
2018,11,"2018-11-02","ABUR","ABUR",0,.,.
2018,11,"2018-11-02","MOHK","MOHK",0,.,.
2018,11,"2018-11-08","MOHK","MOHK",0,.,.
2018,11,"2018-11-09","IVEE","IVEE",0,.,.
2018,11,"2018-11-13","NAPL","NAPL",0,.,.
2018,11,"2018-11-15","AQUE","AQUE",0,.,.
2018,11,"2018-11-16","CARP","CARP",0,.,.
2018,12,"2018-12-04","AQUE","AQUE",0,.,.
2018,12,"2018-12-11","NAPL","NAPL",0,.,.
2018,12,"2018-12-11","ABUR","ABUR",0,.,.
2018,12,"2018-12-11","MOHK","MOHK",0,.,.
2018,12,"2018-12-13","ALE","ALEGRIA",0,.,.
2018,12,"2018-12-13","BULL","BULL",0,.,.
2018,12,"2018-12-13","AHND ","AHND ",0,.,.
2019,1,"2019-01-03","AQUE","AQUE 6",1,"Feeding",.
2019,1,"2019-01-04","MOHK","MOHK",0,.,.
2019,1,"2019-01-04","ABUR","ABUR",0,.,.
2019,1,"2019-01-07","NAPL","NAPL",0,.,.
2019,1,"2019-01-08","SCTW","Twin",0,.,.
2019,1,"2019-01-08","SCDI","Diablo",0,.,.
2019,1,"2019-01-24","CARP","CARP",0,.,.
2019,1,"2019-01-30","GOLB","GOLB",0,.,.
2019,1,"2019-01-30","IVEE","IVEE",0,.,.
2019,2,"2019-02-07","MOHK","MOHK",0,.,.
2019,2,"2019-02-07","MOHK","MOHK",0,.,.
2019,2,"2019-02-07","ABUR","ABUR",0,.,.
2019,2,"2019-02-08","AQUE","AQUE",0,.,.
2019,2,"2019-02-12","NAPL","NAPL",0,.,.
2019,2,"2019-02-12","IVEE","IVEE",0,.,.
2019,2,"2019-02-12","MOHK","MOHK",0,.,.
2019,2,"2019-02-22","AQUE","AQUE",0,.,.
2019,2,"2019-02-22","AQUE","AQUE",0,.,.
2019,2,"2019-02-25","CARP","CARP",0,.,.
2019,2,"2019-02-25","MOHK","MOHK",0,.,.
2019,2,"2019-02-26","NAPL","NAPL",0,.,.
2019,2,"2019-02-26","NAPL","NAPL",0,.,.
2019,3,"2019-03-04","ABUR","ABUR",0,.,.
2019,3,"2019-03-04","MOHK","MOHK",0,.,.
2019,3,"2019-03-05","AQUE","AQUE",0,.,.
2019,3,"2019-03-05","NAPL","NAPL",0,.,.
2019,3,"2019-03-14","ALE","ALEGRIA",0,.,.
2019,3,"2019-03-14","NAPL","NAPL",0,.,.
2019,4,"2019-04-01","MOHK","MOHK",0,.,.
2019,4,"2019-04-01","ABUR","ABUR",0,.,.
2019,4,"2019-04-04","AQUE","AQUE",0,.,.
2019,4,"2019-04-11","NAPL","NAPL",0,.,.
2019,4,"2019-04-11","KELP FARM","KELP FARM",0,.,.
2019,4,"2019-04-19","GOLB","GOLB",0,.,.
2019,4,"2019-04-23","NAPL","NAPL",0,.,.
2019,4,"2019-04-23","AQUE","AQUE",0,.,.
2019,4,"2019-04-25","CARP","CARP",0,.,.
2019,4,"2019-04-25","MOHK","MOHK",0,.,.
2019,4,"2019-04-25","IVEE","IVEE",1,"FEEDING",.
2019,5,"2019-05-03","ABUR","ABUR",0,.,.
2019,5,"2019-05-03","MOHK","MOHK",0,.,.
2019,5,"2019-05-05","KELP FARM","KELP FARM",0,.,.
2019,5,"2019-05-06","KELP FARM","KELP FARM",0,.,.
2019,5,"2019-05-07","KELP FARM","KELP FARM",0,.,.
2019,5,"2019-05-08","KELP FARM","KELP FARM",0,.,.
2019,5,"2019-05-09","KELP FARM","KELP FARM",0,.,.
2019,5,"2019-05-10","AQUE","AQUE",0,.,.
2019,5,"2019-05-13","CARP","CARP",0,.,.
2019,5,"2019-05-14","IVEE","IVEE",0,.,.
2019,5,"2019-05-14","NAPL","NAPL",0,.,.
2019,5,"2019-05-15","MOHK","MOHK",0,.,.
2019,5,"2019-05-24","KELP FARM","KELP FARM",0,.,.
2019,6,"2019-06-04","MOHK","MOHK",0,.,.
2019,6,"2019-06-04","ABUR","ABUR",0,.,.
2019,6,"2019-06-06","AQUE","AQUE",0,.,.
2019,6,"2019-06-11","AQUE","AQUE",0,.,.
2019,6,"2019-06-13","MOHK","MOHK",0,.,.
2019,6,"2019-06-14","AQUE","AQUE",0,.,.
2019,6,"2019-06-20","MOHK","MOHK",0,.,.
2019,6,"2019-06-20","KELP FARM","KELP FARM",0,.,.
2019,6,"2019-06-25","NAPL","NAPL",0,.,.
2019,6,"2019-06-26","BULL","BULL",0,.,.
2019,6,"2019-06-26","BULL","BULL",0,.,.
2019,6,"2019-06-26","BULL","ALE",0,.,.
2019,6,"2019-06-27","NAPL","NAPL",0,.,.
2019,6,"2019-06-28","MOHK","MOHK",0,.,.
2019,7,"2019-07-02","AQUE","AQUE",0,.,.
2019,7,"2019-07-08","ABUR","ABUR",0,.,.
2019,7,"2019-07-08","GOLB","GOLB",0,.,.
2019,7,"2019-07-09","IVEE","IVEE",0,.,.
2019,7,"2019-07-10","MOHK","MOHK",0,.,.
2019,7,"2019-07-11","CARP","CARP",0,.,.
2019,7,"2019-07-16","AQUE","AQUE",1,"RAFTING",.
2019,7,"2019-07-17","MOHK","MOHK",0,.,.
2019,7,"2019-07-17","ABUR","ABUR",0,.,.
2019,7,"2019-07-17","GOLB","GOLB",0,.,.
2019,7,"2019-07-17","ABUR","ABUR",0,.,.
2019,7,"2019-07-18","NAPL","NAPL",0,.,.
2019,7,"2019-07-18","NAPL","NAPL",0,.,.
2019,7,"2019-07-19","AQUE","AQUE",0,.,.
2019,7,"2019-07-19","AQUE","AQUE",1,"GROOMING",.
2019,7,"2019-07-19","IVEE","IVEE",0,.,.
2019,7,"2019-07-22","SCTW","SCTW",0,.,.
2019,7,"2019-07-22","SCDI","Diablo",0,.,.
2019,7,"2019-07-23","CARP","CARP",0,.,.
2019,7,"2019-07-23","CARP","CARP",0,.,.
2019,7,"2019-07-24","IVEE","IVEE",0,.,.
2019,7,"2019-07-24","AQUE","AQUE",0,.,.
2019,7,"2019-07-25","BULL","BULL",0,.,.
2019,7,"2019-07-25","AQUE","AQUE",0,.,.
2019,7,"2019-07-30","SCTW","SCTW",0,.,.
2019,7,"2019-07-30","SCDI","Diablo",0,.,.
2019,7,"2019-07-30","ABUR","ABUR",0,.,.
2019,8,"2019-08-01","IVEE","IVEE",0,.,.
2019,8,"2019-08-02","MOHK","MOHK",0,.,.
2019,8,"2019-08-02","ABUR","ABUR",0,.,.
2019,8,"2019-08-05","MOHK","MOHK",0,.,.
2019,8,"2019-08-05","AQUE","AQUE",0,.,.
2019,8,"2019-08-05","NAPL","NAPL",0,.,.
2019,8,"2019-08-09","MOHK","MOHK",0,.,.
2019,8,"2019-08-12","CARP","CARP",0,.,.
2019,8,"2019-08-13","MOHK","MOHK",0,.,.
2019,8,"2019-08-13","ABUR","ABUR",0,.,.
2019,8,"2019-08-14","AQUE","AQUE",0,.,.
2019,8,"2019-08-14","GOLB","GOLB",0,.,.
2019,8,"2019-08-15","NAPL","NAPL",0,.,.
2019,8,"2019-08-15","IVEE","IVEE",0,.,.
2019,8,"2019-08-16","IVEE","IVEE",0,.,.
2019,8,"2019-08-19","MOHK","MOHK",0,.,.
2019,8,"2019-08-20","MOHK","MOHK",0,.,.
2019,8,"2019-08-22","IVEE","IVEE",0,.,.
2019,8,"2019-08-22","NAPL","NAPL",0,.,.
2019,8,"2019-08-22","IVEE","IVEE",0,.,.
2019,8,"2019-08-23","NAPL","NAPL",0,.,.
2019,8,"2019-08-23","NAPL","NAPL",0,.,.
2019,8,"2019-08-26","CARP","CARP",0,.,.
2019,8,"2019-08-26","CARP","CARP",0,.,.
2019,8,"2019-08-27","IVEE","IVEE",0,.,.
2019,8,"2019-08-27","MOHK","MOHK",0,.,.
2019,8,"2019-08-28","AQUE","AQUE",0,.,.
2019,8,"2019-08-28","AQUE","AQUE",0,.,.
2019,8,"2019-08-29","CARP","CARP",0,.,.
2019,8,"2019-08-29","MOHK","MOHK",0,.,.
2019,8,"2019-08-29","MOHK","MOHK",0,.,.
2019,9,"2019-09-06","AQUE","AQUE",0,.,.
2019,9,"2019-09-12","ABUR","ABUR",0,.,.
2019,9,"2019-09-12","MOHK","MOHK",0,.,.
2019,9,"2019-09-25","AQUE","AQUE",0,.,.
2019,9,"2019-09-26","MOHK","MOHK",0,.,.
2019,10,"2019-10-02","CARP","CARP",0,.,.
2019,10,"2019-10-02","MOHK","MOHK",0,.,.
2019,10,"2019-10-03","AQUE","AQUE",0,.,.
2019,10,"2019-10-03","NAPL","NAPL",0,.,.
2019,10,"2019-10-03","GOLB","GOLB",0,.,.
2019,10,"2019-10-04","ABUR","ABUR",0,.,.
2019,10,"2019-10-04","MOHK","MOHK",0,.,.
2019,10,"2019-10-08","ALE","ALEGRIA",0,.,.
2019,10,"2019-10-08","AQUE","AQUE",0,.,.
2019,10,"2019-10-08","NAPL","NAPL",0,.,.
2019,10,"2019-10-10","MOHK","MOHK",0,.,.
2019,10,"2019-10-10","IVEE","IVEE",0,.,.
2019,10,"2019-10-16","IVEE","IVEE",0,.,.
2019,10,"2019-10-16","MOHK","MOHK",0,.,.
2019,10,"2019-10-16","CARP","CARP",0,.,.
2019,10,"2019-10-17","AQUE","AQUE",0,.,.
2019,10,"2019-10-18","NAPL","NAPL",0,.,.
2019,10,"2019-10-24","AQUE","AQUE",0,.,.
2019,10,"2019-10-24","GOLB","GOLB",0,.,.
2019,10,"2019-10-30","MOHK","MOHK",0,.,.
2019,11,"2019-11-01","CARP","CARP",0,.,.
2019,11,"2019-11-01","ABUR","ABUR",0,.,.
2019,11,"2019-11-01","MOHK","MOHK",0,.,.
2019,11,"2019-11-04","AQUE","AQUE",0,.,.
2019,11,"2019-11-06","MOHK","MOHK",0,.,.
2019,11,"2019-11-18","AQUE","AQUE",0,.,.
2019,11,"2019-11-18","NAPL","NAPL",0,.,.
2019,11,"2019-11-19","MOHK","MOHK",0,.,.
2019,11,"2019-11-25","IVEE","IVEE",0,.,.
2019,12,"2019-12-03","AQUE","AQUE",0,.,.
2019,12,"2019-12-03","NAPL","NAPL",0,.,.
2019,12,"2019-12-05","MOHK","MOHK",0,.,.
2019,12,"2019-12-05","ABUR","ABUR",0,.,.
2019,12,"2019-12-06","MOHK","MOHK",0,.,.
2019,12,"2019-12-06","MOHK","MICR",0,.,.
2019,12,"2019-12-09","CARP","CARP",0,.,.
2019,12,"2019-12-09","MOHK","MOHK",0,.,.
2019,12,"2019-12-13","MOHK","MOHK",0,.,.
2019,12,"2019-12-18","BULL","BULL",5,"RAFTING",.
2019,12,"2019-12-18","ALE","ALEGRIA",1,"FLOATING",.
2019,12,"2019-12-18","AQUE","AQUE",0,.,.
2019,12,"2019-12-18","NAPL","NAPL",0,.,.
2019,12,"2019-12-19","AQUE","AQUE",0,.,.
2019,12,"2019-12-20","SCDI","SCDI",0,.,.
2019,12,"2019-12-20","SCTW","SCTW",0,.,.
2020,1,"2020-01-07","AQUE","AQUE",0,.,.
2020,1,"2020-01-14","MOHK","MOHK",0,.,.
2020,1,"2020-01-14","ABUR","ABUR",0,.,.
2020,1,"2020-01-20","AQUE","AQUE",0,.,.
2020,1,"2020-01-20","NAPL","NAPL",0,.,.
2020,1,"2020-01-23","IVEE","IVEE",0,.,.
2020,1,"2020-01-23","GOLB","GOLB",0,.,.
2020,1,"2020-01-23","MOHK","MOHK",0,.,.
2020,2,"2020-02-04","MOHK","MOHK",0,.,.
2020,2,"2020-02-04","ABUR","ABUR",0,.,.
2020,2,"2020-02-06","AQUE","AQUE",0,.,.
2020,2,"2020-02-10","CARP","CARP",0,.,.
2020,2,"2020-02-11","AQUE","AQUE",0,.,.
2020,2,"2020-02-13","IVEE","IVEE",0,.,.
2020,2,"2020-02-12","MOHK","MOHK",0,.,.
2020,2,"2020-02-18","NAPL","NAPL",0,.,.
2020,2,"2020-02-18","AQUE","AQUE",0,.,.
2020,2,"2020-02-19","NAPL","NAPL",0,.,.
2020,2,"2020-02-24","CARP","CARP",0,.,.
2020,2,"2020-02-24","MOHK","MOHK",0,.,.
2020,2,"2020-02-27","IVEE","IVEE",0,.,.
2020,3,"2020-03-02","ABUR","ABUR",0,.,.
2020,3,"2020-03-03","AQUE","AQUE",0,.,.
2020,3,"2020-03-05","MOHK","MOHK",0,.,.
2020,3,"2020-03-12","MOHK","MOHK",0,.,.
2020,3,"2020-03-14","ALE","ALE",0,.,.
2020,3,"2020-03-14","NAPL","NAPL",0,.,.
2020,3,"2020-03-17","MOHK","MOHK",0,.,.
2020,3,"2020-03-17","KELP FARM","KELP FARM",0,.,.
2020,3,"2020-03-19","KELP FARM","KELP FARM",0,.,.
2020,3,"2020-03-19","MOHK","MOHK",0,.,.
2020,4,"2020-04-29","AQUE","AQUE",0,.,.
2020,4,"2020-04-29","KELP FARM","KELP FARM",0,.,.
2020,4,"2020-04-29","MOHK","MOHK",0,.,.
2020,5,"2020-05-11","AQUE","AQUE",1,"FEEDING",.
2020,5,"2020-05-11","IVEE","IVEE",1,"EATING",.
2020,5,"2020-05-22","AQUE","AQUE",0,.,.
2020,5,"2020-05-22","NAPL","NAPL",0,.,.
2020,5,"2020-05-22","KELP FARM","KELP FARM",0,.,.
2020,5,"2020-05-22","MOHK","MOHK",0,.,.
2020,6,"2020-06-17","CARP","CARP",0,.,.
2020,6,"2020-06-17","MOHK","MOHK",0,.,.
2020,6,"2020-06-17","KELP FARM","KELP FARM",0,.,.
2020,6,"2020-06-19","MOHK","MOHK",0,.,.
2020,6,"2020-06-19","KELP FARM","KELP FARM",0,.,.
2020,7,"2020-07-08","MOHK","MOHK",0,.,.
2020,7,"2020-07-10","AQUE","AQUE",0,.,.
2020,7,"2020-07-10","NAPL","NAPL",0,.,.
2020,7,"2020-07-10","IVEE","IVEE",0,.,.
2020,7,"2020-07-13","ABUR","ABUR",0,.,.
2020,7,"2020-07-13","MOHK","MOHK",0,.,.
2020,7,"2020-07-13","GOLB","GOLB",0,.,.
2020,7,"2020-07-20","CARP","CARP",0,.,.
2020,7,"2020-07-20","CARP","CARP",0,.,.
2020,7,"2020-07-21","MOHK","MOHK",0,.,.
2020,7,"2020-07-21","GOLB","GOLB",0,.,.
2020,7,"2020-07-21","MOHK","MOHK",0,.,.
2020,7,"2020-07-21","ABUR","ABUR",0,.,.
2020,7,"2020-07-22","IVEE","IVEE",0,.,.
2020,7,"2020-07-22","IVEE","IVEE",0,.,.
2020,7,"2020-07-23","NAPL","NAPL",0,.,.
2020,7,"2020-07-23","NAPL","NAPL",0,.,.
2020,7,"2020-07-27","AQUE","AQUE",0,.,.
2020,7,"2020-07-27","AQUE","AQUE",0,.,.
2020,7,"2020-07-28","BULL","BULL",0,.,.
2020,7,"2020-07-28","AHND","AHND",0,.,.
2020,7,"2020-07-28","BULL","BULL",0,.,.
2020,7,"2020-07-28","AQUE","AQUE",0,.,.
2020,7,"2020-07-29","SCTW","SCTW",0,.,.
2020,7,"2020-07-29","SCDI","SCDI",0,.,.
2020,8,"2020-08-04","MOHK","MOHK",0,.,.
2020,8,"2020-08-06","MOHK","MOHK",0,.,.
2020,8,"2020-08-06","ABUR","ABUR",0,.,.
2020,8,"2020-08-06","GOLB","GOLB",0,.,.
2020,8,"2020-08-07","AQUE","AQUE",0,.,.
2020,8,"2020-08-11","CARP","CARP",0,.,.
2020,8,"2020-08-12","MOHK","MOHK",0,.,.
2020,8,"2020-08-13","NAPL","NAPL",0,.,.
2020,8,"2020-08-13","IVEE","IVEE",0,.,.
2020,8,"2020-08-14","AQUE","AQUE",0,.,.
2020,8,"2020-08-14","Other","Other",0,.,.
2020,8,"2020-08-14","MOHK","MOHK",0,.,.
2020,8,"2020-08-20","ALE","ALE",0,.,.
2020,8,"2020-08-20","AQUE","AQUE",0,.,.
2020,8,"2020-08-21","MOHK","MOHK",0,.,.
2020,8,"2020-08-24","CARP","CARP",0,.,.
2020,8,"2020-08-24","CARP","CARP",0,.,.
2020,8,"2020-08-24","CARP","CARP",0,.,.
2020,8,"2020-08-25","IVEE","IVEE",0,.,.
2020,8,"2020-08-25","IVEE","IVEE",0,.,.
2020,8,"2020-08-25","IVEE","IVEE",0,.,.
2020,8,"2020-08-26","NAPL","NAPL",0,.,.
2020,8,"2020-08-26","NAPL","NAPL",0,.,.
2020,8,"2020-08-26","NAPL","NAPL",0,.,.
2020,8,"2020-08-27","AQUE","AQUE",0,.,.
2020,8,"2020-08-27","AQUE","AQUE",0,.,.
2020,8,"2020-08-27","AQUE","AQUE",0,.,.
2020,8,"2020-08-28","MOHK","MOHK",0,.,.
2020,9,"2020-09-01","AQUE","AQUE",0,.,.
2020,9,"2020-09-01","NAPL","NAPL",0,.,.
2020,9,"2020-09-02","MOHK","MOHK",0,.,.
2020,9,"2020-09-02","ABUR","ABUR",0,.,.
2020,9,"2020-09-17","NAPL","NAPL",0,.,.
2020,9,"2020-09-17","MOHK","MOHK",0,.,.
2020,9,"2020-09-18","CARP","CARP",0,.,.
2020,10,"2020-10-02","CARP","CARP",0,.,.
2020,10,"2020-10-05","MOHK","MOHK",0,.,.
2020,10,"2020-10-05","ABUR","ABUR",0,.,.
2020,10,"2020-10-06","NAPL","NAPL",0,.,.
2020,10,"2020-10-06","AQUE","AQUE",0,.,.
2020,10,"2020-10-09","MOHK","MOHK",0,.,.
2020,10,"2020-10-12","IVEE","IVEE",0,.,.
2020,10,"2020-10-14","AQUE","AQUE",0,.,.
2020,10,"2020-10-16","MOHK","MOHK",0,.,.
2020,10,"2020-10-16","IVEE","IVEE",0,.,.
2020,10,"2020-10-19","MOHK","MOHK",0,.,.
2020,10,"2020-10-21","CARP","CARP",0,.,.
2020,10,"2020-10-29","NAPL","NAPL",0,.,.
2020,10,"2020-10-30","NAPL","NAPL",0,.,.
2020,10,"2020-10-30","MOHK","MOHK",0,.,.
2020,11,"2020-11-02","AQUE","AQUE",0,.,.
2020,11,"2020-11-04","MOHK","MOHK",0,.,.
2020,11,"2020-11-04","ABUR","ABUR",0,.,.
2020,11,"2020-11-10","MOHK","MOHK",0,.,.
2020,11,"2020-11-11","CARP","CARP",0,.,.
2020,11,"2020-11-13","AQUE","AQUE",0,.,.
2020,11,"2020-11-16","IVEE","IVEE",0,.,.
2020,11,"2020-11-16","NAPL","NAPL",0,.,.
2020,11,"2020-11-30","ALE","ALE",0,.,.
2020,11,"2020-11-30","AQUE","AQUE",0,.,.
2020,12,"2020-12-03","MOHK","MOHK",0,.,.
2020,12,"2020-12-04","AQUE","AQUE",0,.,.
2020,12,"2020-12-04","ABUR","ABUR",0,.,.
2020,12,"2020-12-11","NAPL","NAPL",0,.,.
2020,12,"2020-12-16","AQUE","AQUE",0,.,.
2020,12,"2020-12-16","MOHK","MOHK",0,.,.
2021,1,"2021-01-06","AQUE","AQUE",0,.,.
2021,1,"2021-01-12","MOHK","MOHK",0,.,.
2021,1,"2021-01-15","CARP","CARP",0,.,.
2021,1,"2021-01-20","NAPL","NAPL",0,.,.
2021,1,"2021-01-20","IVEE","IVEE",0,.,.
2021,1,"2021-01-22","AQUE","AQUE",0,.,.
2021,1,"2021-01-22","IVEE","IVEE",0,.,.
2021,2,"2021-02-04","MOHK","MOHK",0,.,.
2021,2,"2021-02-04","ABUR","ABUR",0,.,.
2021,2,"2021-02-05","AQUE","AQUE",1,"Floating",.
2021,2,"2021-02-05","NAPL","NAPL",0,.,.
2021,2,"2021-02-11","CARP","CARP",0,.,.
2021,2,"2021-02-18","NAPL","NAPL",0,.,.
2021,2,"2021-02-18","IVEE","IVEE",0,.,.
2021,2,"2021-02-19","MOHK","MOHK",0,.,.
2021,2,"2021-02-25","AQUE","AQUE",0,.,.
2021,3,"2021-03-04","AQUE","AQUE",0,.,.
2021,3,"2021-03-08","MOHK","MOHK",0,.,.
2021,3,"2021-03-08","ABUR","ABUR",0,.,.
2021,3,"2021-03-12","CARP","CARP",0,.,.
2021,3,"2021-03-18","MOHK","MOHK",0,.,.
2021,3,"2021-03-18","IVEE","IVEE",0,.,.
2021,3,"2021-03-24","AQUE","AQUE",0,.,.
2021,3,"2021-03-24","NAPL","NAPL",0,.,.
2021,4,"2021-04-01","MOHK","MOHK",0,.,.
2021,4,"2021-04-01","ABUR","ABUR",0,.,.
2021,4,"2021-04-02","AQUE","AQUE",0,.,.
2021,4,"2021-04-13","SCTW","SCTW",0,.,.
2021,4,"2021-04-13","PEDRO PT","PEDRO PT",0,.,.
2021,4,"2021-04-15","PEDRO PT","PEDRO PT",0,.,.
2021,4,"2021-04-20","PEDRO PT","PEDRO PT",0,.,.
2021,4,"2021-04-22","Other","Other",0,.,.
2021,5,"2021-05-03","CARP","CARP",0,.,.
2021,5,"2021-05-03","KELP FARM","KELP FARM",0,.,.
2021,5,"2021-05-06","AQUE","AQUE",0,.,.
2021,5,"2021-05-07","MOHK","MOHK",0,.,.
2021,5,"2021-05-07","ABUR","ABUR",0,.,.
2021,5,"2021-05-10","CARP","CARP",0,.,.
2021,5,"2021-05-11","NAPL","NAPL",0,.,.
2021,5,"2021-05-11","IVEE","IVEE",0,.,.
2021,5,"2021-05-13","MOHK","MOHK",0,.,.
2021,5,"2021-05-14","AQUE","AQUE",0,.,.
2021,5,"2021-05-18","NAPL","NAPL",0,.,.
2021,5,"2021-05-25","GOLB","GOLB",0,.,.
2021,5,"2021-05-25","MOHK","MOHK",0,.,.
2021,5,"2021-05-26","KELP FARM","KELP FARM",0,.,.
2021,5,"2021-05-28","Other","Other",0,.,.
2021,6,"2021-06-01","MOHK","MOHK",0,.,.
2021,6,"2021-06-01","ABUR","ABUR",0,.,.
2021,6,"2021-06-10","AQUE","AQUE",0,.,.
2021,6,"2021-06-13","MOHK","MOHK",0,.,.
2021,6,"2021-06-21","MOHK","MOHK",0,.,.
2021,6,"2021-06-22","AQUE","AQUE",0,.,.
2021,6,"2021-06-22","IVEE","IVEE",0,.,.
2021,6,"2021-06-24","NAPL","NAPL",0,.,.
2021,6,"2021-06-24","MOHK","MOHK",0,.,.
2021,6,"2021-06-29","KELP FARM","KELP FARM",0,.,.
2021,6,"2021-06-30","MOHK","MOHK",0,.,.
2021,7,"2021-07-08","AQUE","AQUE",0,.,.
2021,7,"2021-07-08","NAPL","NAPL",0,.,.
2021,7,"2021-07-09","MOHK","MOHK",0,.,.
2021,7,"2021-07-09","ABUR","ABUR",0,.,.
2021,7,"2021-07-13","NAPL","NAPL",0,.,.
2021,7,"2021-07-13","IVEE","IVEE",0,.,.
2021,7,"2021-07-16","NAPL","NAPL",0,.,.
2021,7,"2021-07-16","GOLB","GOLB",0,.,.
2021,7,"2021-07-19","IVEE","IVEE",0,.,.
2021,7,"2021-07-19","IVEE","IVEE",0,.,.
2021,7,"2021-07-19","IVEE","IVEE",0,.,.
2021,7,"2021-07-20","CARP","CARP",0,.,.
2021,7,"2021-07-20","CARP","CARP",0,.,.
2021,7,"2021-07-20","CARP","CARP",0,.,.
2021,7,"2021-07-21","AHND ","AHND ",0,.,.
2021,7,"2021-07-21","BULL","BULL",0,.,.
2021,7,"2021-07-22","AQUE","AQUE",0,.,.
2021,7,"2021-07-22","AQUE","AQUE",0,.,.
2021,7,"2021-07-22","AQUE","AQUE",0,.,.
2021,7,"2021-07-23","ABUR","ABUR",0,.,.
2021,7,"2021-07-23","MOHK","MOHK",0,.,.
2021,7,"2021-07-26","NAPL","NAPL",0,.,.
2021,7,"2021-07-26","NAPL","NAPL",0,.,.
2021,7,"2021-07-27","SCDI","SCDI",0,.,.
2021,7,"2021-07-27","SCTW","SCTW",0,.,.
2021,7,"2021-07-28","GOLB","GOLB",0,.,.
